# source; base term; pitch accent
nhk;お小直衣;おꜛこのꜜうし
nhk;お好みしだい;おꜛこのみしꜜだい
nhk;お好み焼き;おꜛこのみやき
nhk;海髪海苔;おꜛご~ꜜのり
nhk;お零れ;おꜛこꜜぼれ
nhk;お薦;おꜛこも
nhk;お篭り;おꜛこもり
nhk;起こり;おꜛこりꜜ
nhk;瘧;おꜛこりꜜ
nhk;奢り;おꜛご~り
nhk;怒り上戸;おꜛこりじょꜜうご~
nhk;怒りっぽい;おꜛこりっぽꜜい
nhk;怒りん坊;おꜛこりꜜんぼう
nhk;起こる;おꜛこꜜる
nhk;興る;おꜛこꜜる
nhk;怒る;おꜛこꜜる
nhk;熾る;おꜛこꜜる
nhk;奢る;おꜛご~る
nhk;驕る;おꜛご~る
nhk;傲る;おꜛご~る
nhk;御強;おꜛこわ
nhk;長;ꜛおꜜさ
nhk;筬;ꜛおꜜさ
nhk;お菜;おꜛさい
nhk;押さえ;おꜛさえꜜ
nhk;押さえ;おꜛさꜜえ
nhk;抑え;おꜛさえꜜ
nhk;抑え;おꜛさꜜえ
nhk;押さえ切る;おꜛさえきꜜる
nhk;押さえ込む;おꜛさえこꜜむ
nhk;抑え込む;おꜛさえこꜜむ
nhk;押えつける;おꜛさえつ*けꜜる
nhk;押えつける;おꜛさえつ*ける
nhk;押えつける;おꜛさꜜえつ*ける
nhk;押さえる;おꜛさえꜜる
nhk;抑える;おꜛさえꜜる
nhk;押さえる;おꜛさꜜえる
nhk;抑える;おꜛさꜜえる
nhk;おさおさ;ꜛおꜜさおさ
nhk;おさおさ;おꜛさおさ
nhk;お先;おꜛさき
nhk;お先棒;おꜛさきぼう
nhk;お先真っ暗;おꜛさきまっくꜜら
nhk;おさげ;おꜛさꜜげ~
nhk;小ざさ;ꜛおꜜざさ
nhk;小笹;ꜛおꜜざさ
nhk;小ざさ;おꜛざさ
nhk;小笹;おꜛざさ
nhk;お座敷;おꜛざし*き
nhk;お定まり;おꜛさだまり
nhk;おさつ;おꜛさꜜつ
nhk;お札;おꜛさつ
nhk;お里;おꜛさと
nhk;幼い;おꜛさなꜜい
nhk;幼顔;おꜛさなが~お
nhk;幼顔;おꜛさなꜜが~お
nhk;幼子;おꜛさなꜜご~
nhk;幼心;おꜛさなご~ꜜころ
nhk;幼友達;おꜛさなとꜜもだち
nhk;幼なじみ;おꜛさななꜜじみ
nhk;幼馴染み;おꜛさななꜜじみ
nhk;お座成り;おꜛざなり
nhk;収まり;おꜛさまり
nhk;収まり;おꜛさまりꜜ
nhk;収まり;おꜛさまꜜり
nhk;収まる;おꜛさまꜜる
nhk;納まる;おꜛさまꜜる
nhk;治まる;おꜛさまꜜる
nhk;修まる;おꜛさまꜜる
nhk;収む;おꜛさꜜむ
nhk;納む;おꜛさꜜむ
nhk;治む;おꜛさꜜむ
nhk;修む;おꜛさꜜむ
nhk;お寒い;おꜛさむい
nhk;納め;おꜛさめꜜ
nhk;納め物;おꜛさめもの
nhk;納め物;おꜛさめものꜜ
nhk;収める;おꜛさめꜜる
nhk;納める;おꜛさめꜜる
nhk;治める;おꜛさめꜜる
nhk;修める;おꜛさめꜜる
nhk;おさらい;おꜛさらい
nhk;おさらば;おꜛさꜜらば
nhk;お産;おꜛさん
nhk;お三時;おꜛさꜜんじ
nhk;押し;おꜛし
nhk;圧し;おꜛし
nhk;叔父;おꜛじ
nhk;伯父;おꜛじ
nhk;小父;おꜛじ
nhk;押し合い;おꜛしあい
nhk;押し合いへし合い;ꜛおしꜜあいへꜛしあꜜい
nhk;押し合いへし合い;おꜛしあいへしꜜあい
nhk;押し合う;おꜛしあꜜう
nhk;押し上げポンプ;おꜛしあげ~ぽꜜんぷ
nhk;押し開ける;おꜛしあけꜜる
nhk;押し上げる;おꜛしあげ~ꜜる
nhk;押し当てる;おꜛしあてꜜる
nhk;押しあゆ;おꜛしあゆ
nhk;押し鮎;おꜛしあゆ
nhk;押しあゆ;おꜛしあꜜゆ
nhk;押し鮎;おꜛしあꜜゆ
nhk;惜しい;おꜛしꜜい
nhk;お祖父さん;おꜛじꜜいさん
nhk;お爺さん;おꜛじꜜいさん
nhk;お祖父さま;おꜛじꜜいさま
nhk;お爺さま;おꜛじꜜいさま
nhk;押し板;おꜛしいた
nhk;押し頂く;おꜛしいただꜜく
nhk;押し頂く;おꜛしいただく
nhk;押し入る;おꜛしいꜜる
nhk;押し入れ;おꜛしいれ
nhk;叔父上;おꜛじꜜうえ
nhk;伯父上;おꜛじꜜうえ
nhk;押し売り;おꜛしうり
nhk;教え;おꜛしえ
nhk;押し絵;おꜛしえ
nhk;教え子;おꜛしえご~
nhk;教え子;おꜛしえꜜご~
nhk;教え込む;おꜛしえこꜜむ
nhk;押し絵細工;おꜛしえざꜜいく
nhk;教え諭す;おꜛしえさとꜜす
nhk;教え手;おꜛしえて
nhk;教える;おꜛしえる
nhk;叔父おい;おꜛじおい
nhk;伯父おい;おꜛじおい
nhk;伯父甥;おꜛじおい
nhk;雄じか;おꜛじか
nhk;雄鹿;おꜛじか
nhk;雄じか;ꜛおꜜじか
nhk;雄鹿;ꜛおꜜじか
nhk;押し返す;おꜛし*かꜜえす
nhk;押し隠す;おꜛし*かく*ꜜす
nhk;押しかけ女房;おꜛし*かけにょꜜうぼう
nhk;押しかける;おꜛし*かけꜜる
nhk;押し掛ける;おꜛし*かけꜜる
nhk;押し方;おꜛし*かた
nhk;押し型;おꜛしが~た
nhk;押し借り;おꜛしが~り
nhk;惜しがる;おꜛしが~ꜜる
nhk;お辞儀;おꜛじぎ~
nhk;お仕着せ;おꜛしき*せ
nhk;含羞草;おꜛじぎ~そう
nhk;押し気味;おꜛしぎ~み
nhk;押し切り;おꜛし*きり
nhk;押し切り帳;おꜛし*きりちょう
nhk;押し切る;おꜛし*きꜜる
nhk;惜しくも;ꜛおꜜし*くも
nhk;押しくら;おꜛし*くら
nhk;押し競ら;おꜛし*くら
nhk;押しくらまんじゅう;おꜛし*くらまꜜんじゅう
nhk;惜しげ;おꜛしげ~
nhk;惜し気;おꜛしげ~
nhk;惜しげ;おꜛしげ~ꜜ
nhk;惜し気;おꜛしげ~ꜜ
nhk;怖気;おꜛじけ
nhk;怖気;おꜛぞけ
nhk;おじけ付く;おꜛじけずꜜく
nhk;怖気付く;おꜛじけずꜜく
nhk;おじけ付く;おꜛじけづꜜく
nhk;怖気付く;おꜛじけづꜜく
nhk;怖ける;おꜛじける
nhk;押し込み;おꜛし*こみ
nhk;押し込み強盗;おꜛし*こみごꜜうとう
nhk;押し込む;おꜛし*こꜜむ
nhk;押し込める;おꜛし*こめꜜる
nhk;押し殺す;おꜛし*ころꜜす
nhk;伯父さん;おꜛじさん
nhk;叔父さん;おꜛじさん
nhk;小父さん;おꜛじさん
nhk;伯父さま;おꜛじさま
nhk;叔父さま;おꜛじさま
nhk;小父さま;おꜛじさま
nhk;押しずし;おꜛしずし
nhk;押し寿司;おꜛしずし
nhk;押しずし;おꜛしꜜずし
nhk;押し寿司;おꜛしꜜずし
nhk;押し進める;おꜛし*すすめꜜる
nhk;推し進める;おꜛし*すすめꜜる
nhk;押し相撲;おꜛしずꜜもう
nhk;押し迫る;おꜛし*せまꜜる
nhk;押し倒し;おꜛし*たおし
nhk;押し倒す;おꜛし*たおꜜす
nhk;押し出し;おꜛしだし
nhk;押し出す;おꜛしだꜜす
nhk;押し立てる;おꜛし*たてꜜる
nhk;押し黙る;おꜛしだまꜜる
nhk;お七夜;おꜛし*ちや
nhk;お七夜;おꜛし*ちꜜや
nhk;おじちゃん;おꜛじちゃん
nhk;押しつけがましい;おꜛしつ*けが~ましꜜい
nhk;押しつける;おꜛしつ*けꜜる
nhk;おしっこ;おꜛしꜜっこ
nhk;押しつぶす;おꜛし*つぶꜜす
nhk;押し詰まる;おꜛし*つまꜜる
nhk;押し詰める;おꜛし*つめꜜる
nhk;押して;おꜛし*て
nhk;押し手;おꜛし*て
nhk;押し通す;おꜛし*とꜜうす
nhk;押し通す;おꜛし*とꜜおす
nhk;押しとどめる;おꜛし*とどめꜜる
nhk;鴛鴦;おꜛしꜜどり
nhk;押し流す;おꜛしなが~ꜜす
nhk;押し並て;おꜛしなꜜべて
nhk;押しのける;おꜛしのけꜜる
nhk;お忍び;おꜛしのび
nhk;押し葉;ꜛおꜜしば
nhk;押し葉;おꜛしば
nhk;推し量る;おꜛしはかꜜる
nhk;押し花;おꜛしꜜばな
nhk;押し花;おꜛしばな
nhk;押しひしぐ;おꜛしひ*しꜜぐ~
nhk;押し開く;おꜛしひらꜜく
nhk;推し広げる;おꜛしひろげ~ꜜる
nhk;押し広げる;おꜛしひろげ~ꜜる
nhk;推し広める;おꜛしひろめꜜる
nhk;押し伏せる;おꜛしふ*せꜜる
nhk;押し縁;おꜛしぶち
nhk;雄しべ;ꜛおꜜしべ
nhk;雄蘂;ꜛおꜜしべ
nhk;押しボタン;おꜛしぼꜜたん
nhk;押し釦;おꜛしぼꜜたん
nhk;お絞り;おꜛしꜜぼり
nhk;お仕舞;おꜛしꜜまい
nhk;おしまい;おꜛしまい
nhk;押しまくる;おꜛしまくꜜる
nhk;押し捲る;おꜛしまくꜜる
nhk;押し回す;おꜛしまわꜜす
nhk;惜しみなく;おꜛしみなꜜく
nhk;惜しむ;おꜛしꜜむ
nhk;吝む;おꜛしꜜむ
nhk;押し麦;おꜛしむぎ~
nhk;押し麦;おꜛしむꜜぎ~
nhk;押し向ける;おꜛしむけꜜる
nhk;惜しむべし;おꜛしむべꜜし
nhk;惜しむらくは;おꜛしむꜜらくわ
nhk;惜しむらくは;おꜛしむらꜜくわ
nhk;襁褓;おꜛしꜜめ
nhk;押し目;おꜛしめ
nhk;緒締め;おꜛじめ
nhk;緒締め;おꜛじめꜜ
nhk;押し目買い;おꜛしめが~い
nhk;お湿り;おꜛしめり
nhk;お湿り;おꜛしꜜめり
nhk;押し戻し;おꜛしもどし
nhk;押し戻す;おꜛしもどꜜす
nhk;押し問答;おꜛしもꜜんどう
nhk;押し問答;おꜛしもんどꜜう
nhk;おじや;おꜛじꜜや
nhk;おしゃか;おꜛしゃか
nhk;お釈迦様;おꜛしゃかさまꜜ
nhk;お釈迦様;おꜛしゃかさꜜま
nhk;お酌;おꜛしゃく
nhk;雛妓;おꜛしゃく
nhk;小千谷縮;おꜛじやちꜜじみ
nhk;おしゃぶり;おꜛしゃꜜぶり
nhk;お喋り;おꜛしゃꜜべり
nhk;おしゃま;おꜛしゃꜜま
nhk;押しやる;おꜛしやꜜる
nhk;お洒落;おꜛしゃꜜれ
nhk;おじゃん;おꜛじゃꜜん
nhk;お十夜;おꜛじゅうや
nhk;和尚;ꜛおꜜしょう
nhk;お嬢さん;おꜛじょꜜうさん
nhk;お嬢さま;おꜛじょꜜうさま
nhk;お嬢様;おꜛじょꜜうさま
nhk;お相伴;おꜛしょうばん
nhk;汚職;おꜛしょく
nhk;お職;おꜛしょく
nhk;汚辱;おꜛじょく
nhk;押し寄せる;おꜛしよせꜜる
nhk;怖る;おꜛじꜜる
nhk;白粉;おꜛしろい
nhk;おしろい下;おꜛしろいし*た
nhk;白粉花;おꜛしろꜜいばな
nhk;おしろい焼け;おꜛしろいやけ
nhk;オシログラフ;おꜛしろぐꜜらふ
nhk;オシロスコープ;おꜛしろす*こꜜうぷ
nhk;押し分ける;おꜛしわけꜜる
nhk;押し渡る;おꜛしわたꜜる
nhk;押し割り;おꜛしわり
nhk;押し割り麦;おꜛしわりむꜜぎ~
nhk;お新こ;おꜛしんこ
nhk;お新香;おꜛしんこ
nhk;雄;おꜛすꜜ
nhk;押す;おꜛす
nhk;推す;おꜛす
nhk;圧す;おꜛす
nhk;汚水;おꜛすい
nhk;怖々;ꜛおꜜずおず
nhk;お数寄屋坊主;おꜛす*きやぼꜜうず
nhk;おすそ分け;おꜛす*そわけ
nhk;押すな押すな;ꜛおꜜすなおꜛすꜜな
nhk;押すな押すな;おꜛすꜜなおすな
nhk;押すに押されぬ;おꜛすꜜにおされぬ
nhk;押すに押されぬ;おꜛすにおされぬ
nhk;お垂髪;おꜛすべらかし
nhk;お垂髪;おꜛすべらꜜかし
nhk;おすべり;おꜛすꜜべり
nhk;お墨付き;おꜛすみつ*き
nhk;お墨付き;おꜛすみꜜつ*き
nhk;お相撲さん;おꜛすもうさん
nhk;お座り;おꜛすꜜわり
nhk;お歳暮;おꜛせいぼ
nhk;押せ押せ;おꜛせおせ
nhk;お世辞;おꜛせじ
nhk;お節;おꜛせꜜち
nhk;お節;おꜛせち
nhk;おせち料理;おꜛせちりょꜜうり
nhk;お節料理;おꜛせちりょꜜうり
nhk;お節介;おꜛせꜜっかい
nhk;汚染;おꜛせん
nhk;お膳;おꜛぜん
nhk;遅足;おꜛそあし
nhk;遅い;おꜛそい
nhk;襲い掛かる;おꜛそいかかꜜる
nhk;襲い来る;おꜛそいくꜜる
nhk;襲う;おꜛそう
nhk;襲う;おꜛそꜜう
nhk;遅生まれ;おꜛそうꜜまれ
nhk;お草々さま;おꜛそうそうさま
nhk;お草々さま;おꜛそうそうさまꜜ
nhk;遅かれ早かれ;おꜛそかれはꜜやかれ
nhk;遅かれ早かれ;おꜛそかれはやꜜかれ
nhk;遅くとも;おꜛそꜜく*とも
nhk;遅くも;おꜛそꜜくも
nhk;遅咲き;おꜛそざき
nhk;遅桜;おꜛそざꜜくら
nhk;遅知恵;おꜛそじえ
nhk;遅知恵;おꜛそぢえ
nhk;お祖師様;おꜛそし*さまꜜ
nhk;お祖師様;おꜛそし*さꜜま
nhk;おそ霜;おꜛそじも
nhk;晩霜;おꜛそじも
nhk;お供え;おꜛそなえ
nhk;お供え物;おꜛそなえもの
nhk;お側;おꜛそば
nhk;お側;おꜛそꜜば
nhk;おそば付き;おꜛそばずき
nhk;お側付き;おꜛそばずき
nhk;おそば付き;おꜛそばづき
nhk;お側付き;おꜛそばづき
nhk;遅番;おꜛそばん
nhk;遅まき;おꜛそまき
nhk;遅蒔;おꜛそまき
nhk;遅まきながら;おꜛそまきなꜜが~ら
nhk;遅まきながら;おꜛそまきなが~ら
nhk;おぞましい;おꜛぞましꜜい
nhk;お粗末;おꜛそꜜまつ
nhk;恐らく;おꜛそꜜらく
nhk;恐々;おꜛそるおꜜそる
nhk;恐るべき;おꜛそるべꜜき
nhk;恐れ;おꜛそれꜜ
nhk;虞;おꜛそれꜜ
nhk;恐れ入る;おꜛそꜜれいる
nhk;畏多い;おꜛそれおꜜうい
nhk;畏多い;おꜛそれおꜜおい
nhk;畏多い;おꜛそれおおꜜい
nhk;恐れ気;おꜛそれげ~
nhk;恐れながら;おꜛそれなꜜが~ら
nhk;恐れながら;おꜛそれなが~ら
nhk;恐れる;おꜛそれꜜる
nhk;お揃い;おꜛそろい
nhk;恐ろしい;おꜛそろしꜜい
nhk;恐ろしがる;おꜛそろしが~ꜜる
nhk;恐ろしさ;おꜛそろꜜし*さ
nhk;恐ろしさ;おꜛそろし*ꜜさ
nhk;教わる;おꜛそわる
nhk;襲われる;おꜛそわれる
nhk;魘れる;おꜛそわれる
nhk;襲われる;おꜛそわれꜜる
nhk;魘れる;おꜛそわれꜜる
nhk;汚損;おꜛそん
nhk;オゾン;ꜛおꜜぞん
nhk;オゾン層;おꜛぞꜜんそう
nhk;オゾンホール;おꜛぞんほꜜうる
nhk;お代;おꜛだい
nhk;お太鼓;おꜛたいこ
nhk;お太鼓結び;おꜛたいこむꜜすび
nhk;お大事に;おꜛだいじに
nhk;お題目;おꜛだいもく
nhk;お題目;おꜛだꜜいもく
nhk;おたおた;ꜛおꜜたおた
nhk;お互い;おꜛたが~い
nhk;お互いさま;おꜛたが~いさまꜜ
nhk;お互い様;おꜛたが~いさまꜜ
nhk;お互いさま;おꜛたが~いさま
nhk;お互い様;おꜛたが~いさま
nhk;お高く;おꜛたかく
nhk;お宝;おꜛたから
nhk;雄滝;ꜛおꜜだき
nhk;お宅;おꜛたく
nhk;汚濁;おꜛだく
nhk;雄竹;ꜛおꜜだけ
nhk;雄たけび;おꜛたけび
nhk;雄たけび;おꜛたꜜけび
nhk;お尋ね;おꜛたずね
nhk;お立ち;おꜛたち
nhk;お立ち会い;おꜛたちあい
nhk;お駄賃;おꜛだꜜちん
nhk;お達し;おꜛたっし
nhk;煽て;おꜛだて
nhk;煽てる;おꜛだてる
nhk;お店;おꜛたな
nhk;おたな者;おꜛたなもの
nhk;お店者;おꜛたなもの
nhk;織田信長;おꜛだのぶꜜなが~
nhk;織田信長;ꜛおꜜだのꜛぶꜜなが
nhk;織田信長;ꜛおꜜだのꜛぶなが
nhk;お多福;おꜛたꜜふ*く
nhk;お多福かぜ;おꜛたふ*くꜜかぜ
nhk;お多福豆;おꜛたふ*くꜜまめ
nhk;御陀仏;おꜛだꜜぶつ
nhk;お玉;おꜛたꜜま
nhk;苧環;おꜛだꜜまき
nhk;小田巻き;おꜛだꜜまき
nhk;小田巻き;おꜛだまき
nhk;小田巻き蒸し;おꜛだまきむし
nhk;おたまじゃくし;おꜛたまじゃꜜく*し
nhk;お玉杓子;おꜛたまじゃꜜく*し
nhk;お霊屋;おꜛたまや
nhk;おためごかし;おꜛためご~ꜜかし
nhk;穏やか;おꜛだꜜやか
nhk;小田原ぢょうちん;おꜛだわらじょꜜうちん
nhk;小田原ぢょうちん;おꜛだわらぢょꜜうちん
nhk;小田原評定;おꜛだわらひょꜜうじょう
nhk;落ち;おꜛちꜜ
nhk;遺漏;おꜛちꜜ
nhk;結末;おꜛちꜜ
nhk;落ち合い;おꜛちあい
nhk;落ち合う;おꜛちあꜜう
nhk;落ち合う;おꜛちあう
nhk;落ちあゆ;おꜛちあゆ
nhk;落ち鮎;おꜛちあゆ
nhk;落ちあゆ;おꜛちあꜜゆ
nhk;落ち鮎;おꜛちあꜜゆ
nhk;落ちあゆ漁;おꜛちあゆꜜりょう
nhk;落ち鮎漁;おꜛちあゆꜜりょう
nhk;陥る;おꜛちいꜜる
nhk;陥る;おꜛちいる
nhk;落ち魚;おꜛちꜜうお
nhk;落人;おꜛちꜜうど
nhk;落ち縁;おꜛちえん
nhk;落ち縁;おꜛちꜜえん
nhk;おちおち;ꜛおꜜちおち
nhk;落ちかかる;おꜛち*かかꜜる
nhk;落ちかかる;おꜛち*かかる
nhk;落ち重なる;おꜛち*かさなꜜる
nhk;落ち重なる;おꜛち*かさなる
nhk;お力落とし;おꜛち*からおꜜとし
nhk;落ち口;おꜛちꜜぐ~ち
nhk;落ちくぼむ;おꜛち*くぼꜜむ
nhk;落ち窪む;おꜛち*くぼꜜむ
nhk;落ちくぼむ;おꜛち*くぼむ
nhk;落ち窪む;おꜛち*くぼむ
nhk;落ちぐり;おꜛちꜜぐ~り
nhk;落ち栗;おꜛちꜜぐ~り
nhk;お稚子;おꜛちご~
nhk;遠近;おꜛち*ꜜこち
nhk;遠近;おꜛち*こꜜち
nhk;落ちこぼれ;おꜛち*こぼれ
nhk;落ちこぼれる;おꜛち*こぼれꜜる
nhk;落ちこぼれる;おꜛち*こぼれる
nhk;落ち込み;おꜛち*こみ
nhk;落ち込む;おꜛち*こむ
nhk;落ち込む;おꜛち*こꜜむ
nhk;落ち着き;おꜛちつ*き
nhk;落ち着き先;おꜛちつ*きさき
nhk;落ち着き払う;おꜛちつ*きはらꜜう
nhk;落ち着く;おꜛちつ*く
nhk;落ち着ける;おꜛちつ*ける
nhk;落度;ꜛおꜜちど
nhk;越度;ꜛおꜜちど
nhk;落度;おꜛちꜜど
nhk;越度;おꜛちꜜど
nhk;落ち延びる;おꜛちのびる
nhk;落ち延びる;おꜛちのびꜜる
nhk;落ち葉;ꜛおꜜちば
nhk;落ちぶれる;おꜛちぶれる
nhk;落ちぶれる;おꜛちぶれꜜる
nhk;落ち穂;ꜛおꜜちぼ
nhk;落ち穂;おꜛちぼ
nhk;落ち穂拾い;おꜛちぼひꜜろい
nhk;落ち武者;おꜛちむꜜしゃ
nhk;落ち目;おꜛちめꜜ
nhk;落ち目;おꜛちꜜめ
nhk;落ち目;おꜛちめ
nhk;お茶;おꜛちゃ
nhk;お茶受け;おꜛちゃうけ
nhk;お茶菓子;おꜛちゃが~ꜜし
nhk;お茶くみ;おꜛちゃくみꜜ
nhk;お茶汲み;おꜛちゃくみꜜ
nhk;お茶くみ;おꜛちゃくみ
nhk;お茶汲み;おꜛちゃくみ
nhk;お茶漬け;おꜛちゃずけ
nhk;お茶漬け;おꜛちゃづけ
nhk;お茶代;おꜛちゃだい
nhk;おちゃっぴい;おꜛちゃっぴꜜい
nhk;お茶の子さいさい;おꜛちゃのこさいさい
nhk;お茶の子さいさい;おꜛちゃのꜜこさいさい
nhk;お茶ひき;おꜛちゃひ*き
nhk;お茶坊主;おꜛちゃぼꜜうず
nhk;お中元;おꜛちゅうげ~ん
nhk;落人;おꜛちゅꜜうど
nhk;お中日;おꜛちゅꜜうにち
nhk;落ち行く;おꜛちゆꜜく
nhk;落ち行く;おꜛちゆく
nhk;お調子;おꜛちょうし
nhk;お銚子;おꜛちょうし
nhk;お調子者;おꜛちょうしもの
nhk;御猪口;おꜛちょꜜこ
nhk;おちょぼ口;おꜛちょぼꜜぐ~ち
nhk;落ちる;おꜛちꜜる
nhk;乙;ꜛおꜜつ
nhk;乙;おꜛつ
nhk;お使い;おꜛつ*かい
nhk;お使い番;おꜛつ*かꜜいばん
nhk;お遣い物;おꜛつ*かいもの
nhk;追っ掛け;おꜛっかけ
nhk;追っかけ回す;おꜛっかけまわꜜす
nhk;追っかける;おꜛっかけꜜる
nhk;おっかない;おꜛっかなꜜい
nhk;おっかなびっくり;おꜛっかなびꜜっくり
nhk;おっかぶせる;おꜛっかぶせꜜる
nhk;お付き;おꜛつ*き
nhk;お月様;ꜛおꜜつ*きさま
nhk;お月様;おꜛつ*きꜜさま
nhk;億劫;おꜛっくꜜう
nhk;お作り;おꜛつ*くり
nhk;お作り;おꜛつ*ꜜくり
nhk;おつけ;おꜛつ*け
nhk;お告げ;おꜛつげ~
nhk;お告げぶみ;おꜛつげ~ぶみ
nhk;仰る;おꜛっしゃꜜる
nhk;乙種;ꜛおꜜつ*しゅ
nhk;オッズ;ꜛおꜜっず
nhk;おっちょこちょい;おꜛっちょこちょꜜい
nhk;おっつかっつ;おꜛっつ*かꜜっつ
nhk;押っつけ;おꜛっつ*け
nhk;追付;おꜛっつ*け
nhk;追っ手;おꜛって
nhk;追而;おꜛって
nhk;追って書き;おꜛってが~き
nhk;夫;おꜛっと
nhk;膃肭臍;おꜛっとꜜせい
nhk;膃肭臍;おꜛっとせい
nhk;お勤め;おꜛつ*とめ
nhk;おっとり;おꜛっとꜜり
nhk;押っ取り刀;おꜛっとりが~ꜜたな
nhk;乙に;おꜛつに
nhk;おつ年;おꜛつねん
nhk;越年;おꜛつねん
nhk;おっぱい;ꜛおꜜっぱい
nhk;追っ払う;おꜛっぱらꜜう
nhk;尾っぽ;おꜛっぽꜜ
nhk;おつまみ;おꜛつꜜまみ
nhk;お頭;おꜛつꜜむ
nhk;お通夜;おꜛつꜜや
nhk;お汁;おꜛつꜜゆ
nhk;お釣り;おꜛつり
nhk;お手上げ;おꜛてあげ~
nhk;お手洗い;おꜛてあꜜらい
nhk;汚泥;おꜛでい
nhk;お手植え;おꜛてうえ
nhk;お手討ち;おꜛてうち
nhk;おでき;おꜛでꜜき
nhk;おでこ;おꜛでꜜこ
nhk;お手塩;おꜛてしお
nhk;お手塩;おꜛてꜜしょ
nhk;お手つき;おꜛてꜜつ*き
nhk;お手つき;おꜛてつ*き
nhk;お手々;おꜛてて
nhk;お手々;おꜛてꜜて
nhk;お手の物;おꜛてのもの
nhk;お手の物;おꜛてのものꜜ
nhk;お点前;おꜛてꜜまえ
nhk;お出まし;おꜛでまし
nhk;お手もと;おꜛてもと
nhk;お手もと金;おꜛてもときん
nhk;お手もと金;おꜛてもとꜜきん
nhk;お手柔らかに;おꜛてやわらかに
nhk;お手柔らかに;おꜛてやわꜜらかに
nhk;汚点;おꜛてん
nhk;おでん;おꜛでꜜん
nhk;お天気;おꜛてꜜんき
nhk;お天気屋;おꜛてんきや
nhk;お転婆;おꜛてんば
nhk;おてんば娘;おꜛてんばむꜜすめ
nhk;お転婆娘;おꜛてんばむꜜすめ
nhk;おでん屋;おꜛでんや
nhk;音;おꜛとꜜ
nhk;音合わせ;おꜛとあꜜわせ
